Date,ADS.DE,AI.PA,ALV.DE,ASML.AS,CS.PA,BBVA.MC,SAN.MC,BAS.DE,BAYN.DE,BMW.DE,BNP.PA,SGO.PA,DAI.DE,DTE.DE,ENEL.MI,ENGI.PA,ENI.MI,EOAN.DE,EL.PA,FRE.DE,BN.PA,IBE.MC,INGA.AS,ISP.MI,OR.PA,MC.PA,MUV2.DE,ORA.PA,PHIA.AS,SAF.PA,SAN.PA,SAP.DE,SU.PA,SIE.DE,TEF.MC,FP.PA,URW.AS,UNA.AS,DG.PA,VIV.PA,VOW.DE
2000-01-17,12.27527904510498,18.310340881347656,188.18983459472656,48.86980056762695,6.049724578857422,5.018833637237549,2.7044286727905273,10.261663436889648,24.23136329650879,15.789023399353027,15.545123100280762,21.679967880249023,31.5460147857666,26.219871520996094,1.6904265880584717,11.70185375213623,3.414029121398926,5.208373546600342,10.339244842529297,9.789286613464355,16.27469253540039,1.1835479736328125,8.844596862792969,1.3069102764129639,53.215553283691406,61.926795959472656,148.6216278076172,44.5897102355957,21.17658805847168,33.53310775756836,20.03105926513672,31.928117752075195,14.389453887939453,74.103271484375,9.55058479309082,6.751468181610107,12.39964771270752,6.251766681671143,2.5554566383361816,34.4133186340332,34.19630813598633
2000-01-18,12.27527904510498,18.122488021850586,183.00875854492188,48.73297119140625,5.873091220855713,4.91330099105835,2.5671732425689697,10.278812408447266,23.628856658935547,15.626962661743164,15.123494148254395,20.812772750854492,31.550344467163086,25.01732063293457,1.66041898727417,11.458555221557617,3.3606855869293213,5.198545932769775,10.255016326904297,9.789286613464355,15.694676399230957,1.1566054821014404,8.750840187072754,1.2745962142944336,50.02473449707031,59.396461486816406,141.926513671875,45.118446350097656,20.221248626708984,32.93666458129883,18.979494094848633,30.5495548248291,13.952802658081055,71.05289459228516,9.496830940246582,6.448447227478027,12.488602638244629,6.133384704589844,2.528271436691284,33.19746017456055,33.55352020263672
2000-01-19,12.022553443908691,17.802030563354492,183.40103149414062,47.93149948120117,5.784773826599121,4.905482292175293,2.5671732425689697,10.683961868286133,23.628856658935547,15.96844482421875,15.471789360046387,21.0605411529541,31.507038116455078,24.784685134887695,1.73043692111969,11.505645751953125,3.4673714637756348,5.241131782531738,10.24097728729248,9.857059478759766,15.674200057983398,1.1796990633010864,8.788342475891113,1.2386925220489502,49.56385040283203,58.59739303588867,142.4488525390625,44.025726318359375,19.78338623046875,31.95088768005371,19.030784606933594,30.27381134033203,14.199603080749512,70.11787414550781,9.425132751464844,6.751468181610107,12.919894218444824,5.87408971786499,2.5369784832000732,33.3079833984375,32.782169342041016
2000-01-20,11.823981285095215,17.127958297729492,183.8595428466797,54.538700103759766,5.784773826599121,4.8976664543151855,2.6205501556396484,10.589641571044922,23.314498901367188,15.163941383361816,15.068502426147461,21.184431076049805,30.7491455078125,24.784685134887695,1.8404649496078491,11.380069732666016,3.5207183361053467,5.490083694458008,10.17780590057373,9.857059478759766,15.45583724975586,1.1739261150360107,8.625829696655273,1.2638248205184937,48.50025939941406,58.996944427490234,136.56094360351562,45.78815841674805,20.473350524902344,32.00888442993164,18.984619140625,31.040281295776367,14.228073120117188,73.41964721679688,9.188619613647461,6.8737406730651855,12.849807739257812,5.783883571624756,2.5016181468963623,33.71327590942383,31.97868537902832
2000-01-21,11.833008766174316,16.58649444580078,179.07073974609375,55.08602523803711,5.6522979736328125,4.796036243438721,2.539213180541992,10.300248146057129,22.92156219482422,14.903494834899902,14.775198936462402,20.46589469909668,30.788118362426758,23.925724029541016,1.8404649496078491,11.372220993041992,3.4540367126464844,5.350319862365723,9.861945152282715,9.857743263244629,15.148774147033691,1.1691147089004517,8.586761474609375,1.3104995489120483,48.216609954833984,57.66516876220703,135.08897399902344,44.87171173095703,19.91606903076172,31.90946388244629,18.851253509521484,30.88041114807129,13.876879692077637,73.18976593017578,9.045258522033691,6.990692615509033,12.650334358215332,5.710586071014404,2.5016181468963623,33.16059875488281,31.92084312438965
2000-01-24,11.914241790771484,17.348966598510742,176.7782440185547,53.85451889038086,5.519821643829346,4.819489479064941,2.5671732425689697,10.113749504089355,23.052547454833984,14.324715614318848,14.811858177185059,20.19334602355957,30.272750854492188,23.048864364624023,1.7904523611068726,11.356526374816895,3.4006927013397217,5.273887634277344,9.83386516571045,9.857743263244629,14.991830825805664,1.1710389852523804,8.321110725402832,1.2638248205184937,48.783870697021484,57.132476806640625,131.29031372070312,45.22418975830078,20.35393524169922,31.520124435424805,18.569122314453125,32.038421630859375,13.497210502624512,75.13973999023438,8.995092391967773,7.171440601348877,12.291826248168945,5.704972267150879,2.4472265243530273,32.47893524169922,31.599445343017578
2000-01-25,11.524322509765625,16.92905616760254,169.9006805419922,51.27420425415039,5.475663661956787,4.9250264167785645,2.5671732425689697,9.700027465820312,21.84752655029297,13.502852439880371,14.683540344238281,19.45003318786621,29.233335494995117,23.62508773803711,1.7504421472549438,11.301587104797363,3.4006927013397217,5.077345371246338,10.318188667297363,9.720827102661133,15.039595603942871,1.1816242933273315,8.205474853515625,1.2566426992416382,48.64206314086914,55.933876037597656,126.16690063476562,43.391258239746094,20.526424407958984,30.865705490112305,17.87662696838379,31.15608787536621,13.497210502624512,75.86083221435547,8.740670204162598,7.03322172164917,12.237911224365234,5.620410919189453,2.3439152240753174,33.78694534301758,30.8602352142334
2000-01-26,11.128985404968262,17.127958297729492,174.23097229003906,49.065277099609375,5.43150520324707,5.07746696472168,2.633258819580078,9.436357498168945,21.79513168334961,14.151084899902344,14.628543853759766,19.177480697631836,29.060100555419922,25.30364227294922,1.710431456565857,10.987654685974121,3.3140079975128174,5.0336689949035645,10.09357738494873,9.993968963623047,15.483135223388672,1.1546812057495117,8.266416549682617,1.2817742824554443,47.72026824951172,55.933876037597656,133.14215087890625,45.08319854736328,20.40700912475586,33.50825500488281,18.979494094848633,31.707555770874023,14.237565040588379,75.86083221435547,9.027349472045898,6.958797454833984,12.219042778015137,5.552763938903809,2.4581046104431152,35.00284957885742,30.85381507873535
2000-01-27,11.796903610229492,17.083759307861328,179.2745361328125,48.478843688964844,5.475663661956787,5.276812553405762,2.6408846378326416,9.549969673156738,21.428386688232422,14.035325050354004,14.811858177185059,19.821687698364258,30.2510929107666,27.021575927734375,1.710431456565857,10.909171104431152,3.2406604290008545,4.872066974639893,10.072517395019531,9.687285423278809,15.387602806091309,1.1546812057495117,8.37111759185791,1.2315106391906738,46.975746154785156,56.06705856323242,129.53346252441406,47.58584976196289,20.101835250854492,33.46683883666992,19.492450714111328,33.55482482910156,14.237565040588379,80.0816421508789,9.493241310119629,6.980062007904053,11.995308876037598,5.377995014190674,2.4472265243530273,36.27400207519531,31.830841064453125
2000-01-28,11.192167282104492,17.32686424255371,178.01113891601562,48.947998046875,5.6081390380859375,5.257270336151123,2.5595483779907227,9.700027465820312,21.559362411499023,14.480984687805176,15.196826934814453,18.582828521728516,29.51484489440918,25.733131408691406,1.7154332399368286,11.898058891296387,3.2406604290008545,4.913560390472412,10.002326965332031,10.405393600463867,15.257949829101562,1.1450589895248413,8.342988014221191,1.2099676132202148,47.649356842041016,56.20023727416992,133.43179321289062,48.57282638549805,20.672378540039062,34.43605041503906,19.748926162719727,34.16143035888672,14.028731346130371,80.72225952148438,9.443037986755371,6.879054546356201,12.219042778015137,5.406169891357422,2.4472265243530273,36.8451042175293,31.94013023376465
2000-01-31,10.34553337097168,17.37106704711914,171.07244873046875,47.696922302246094,5.696457862854004,5.1790947914123535,2.5736045837402344,9.44278621673584,20.914941787719727,13.6591215133667,14.903517723083496,17.96340560913086,28.756942749023438,24.83837890625,1.780449628829956,11.576279640197754,3.2273244857788086,4.678800582885742,9.7987699508667,10.063111305236816,15.012295722961426,1.13736093044281,8.063275337219238,1.1848359107971191,47.01120376586914,54.73530960083008,126.37582397460938,46.70464324951172,19.96914291381836,33.13547897338867,19.748926162719727,31.81780242919922,13.762989044189453,74.31718444824219,9.281774520874023,6.762100696563721,12.068089485168457,5.232553005218506,2.371100425720215,38.6873893737793,31.014507293701172
2000-02-01,10.668661117553711,17.51472282409668,172.2951202392578,50.062225341796875,5.828932762145996,5.249452114105225,2.604274034500122,9.007624626159668,20.983051300048828,14.006387710571289,14.97684383392334,18.235950469970703,29.016794204711914,26.842620849609375,1.780449628829956,11.843121528625488,3.220655918121338,4.647136688232422,9.826847076416016,10.16579532623291,14.80758285522461,1.1450589895248413,8.11796760559082,1.1884249448776245,48.216609954833984,54.73530960083008,130.103271484375,48.220340728759766,20.101835250854492,34.634857177734375,19.902816772460938,33.63754653930664,13.706046104431152,77.00977325439453,9.629424095153809,6.88437032699585,12.569467544555664,5.101754665374756,2.442352533340454,40.713645935058594,30.31386947631836
2000-02-02,10.379830360412598,17.87938117980957,171.6837921142578,53.01396560668945,5.828932762145996,5.2338175773620605,2.604274034500122,9.646435737609863,21.899919509887695,14.052693367004395,14.73853588104248,18.372228622436523,29.016794204711914,26.592092514038086,1.7754485607147217,13.12239933013916,3.1673126220703125,4.594724178314209,9.707521438598633,10.336939811706543,14.59604549407959,1.1643034219741821,8.130467414855957,1.2279177904129028,49.13840103149414,57.132476806640625,131.29031372070312,49.172061920166016,20.72545051574707,35.50466537475586,20.4157772064209,34.018035888671875,13.307357788085938,77.0896987915039,9.95195484161377,7.150177478790283,12.561382293701172,5.0341081619262695,2.4472265243530273,43.84555435180664,30.63526153564453
2000-02-03,10.361781120300293,17.79098129272461,171.6837921142578,53.952266693115234,6.093882083892822,5.276812553405762,2.6400535106658936,9.35704231262207,22.29286003112793,14.874555587768555,14.701871871948242,18.92970848083496,29.384918212890625,29.956356048583984,1.7604447603225708,13.734566688537598,3.267333507537842,4.477890491485596,9.616271018981934,10.994117736816406,15.046419143676758,1.1796990633010864,8.485189437866211,1.2386925220489502,49.35112380981445,58.71725845336914,130.103271484375,54.07162857055664,22.490161895751953,37.476226806640625,20.26188850402832,34.60259246826172,13.668082237243652,81.3474349975586,10.338967323303223,7.107648849487305,12.515554428100586,5.107406139373779,2.4091639518737793,44.2140998840332,30.410293579101562
2000-02-04,10.361781120300293,17.79098129272461,172.70269775390625,54.65599060058594,6.093882083892822,5.198638439178467,2.6630547046661377,9.232710838317871,21.690349578857422,14.73564624786377,14.64687728881836,18.80582618713379,29.371925354003906,30.564802169799805,1.740439534187317,13.577601432800293,3.2740001678466797,4.564150810241699,9.405696868896484,11.603385925292969,14.916762351989746,1.1768126487731934,8.505504608154297,1.2494601011276245,50.6274299621582,58.7305793762207,134.37197875976562,57.1030387878418,22.79534339904785,37.51765060424805,20.005407333374023,34.85073471069336,14.29450798034668,86.2783203125,10.464423179626465,7.187388896942139,12.580245971679688,4.864989280700684,2.4200422763824463,42.96149444580078,30.204599380493164
2000-02-07,11.13801097869873,17.26056480407715,174.18006896972656,52.8184814453125,6.0055670738220215,5.100920677185059,2.7448387145996094,8.949747085571289,21.114030838012695,14.527286529541016,14.243587493896484,18.55805206298828,29.038448333740234,28.84687042236328,1.73043692111969,13.561902046203613,3.3940250873565674,4.515015602111816,9.05473518371582,11.534930229187012,14.739344596862793,1.1662282943725586,8.52581787109375,1.181242823600769,50.41472625732422,58.26445007324219,130.15074157714844,53.613399505615234,22.238059997558594,38.02296447753906,20.005407333374023,34.831424713134766,14.047747611999512,87.07990264892578,10.252989768981934,7.187388896942139,12.650334358215332,4.798492908477783,2.5505599975585938,43.84555435180664,29.92176055908203
2000-02-08,10.5079984664917,17.194259643554688,173.31399536132812,57.6663703918457,5.91724967956543,5.296355247497559,2.790841817855835,9.228423118591309,22.6857967376709,14.46941089630127,14.28024673461914,18.297897338867188,28.735286712646484,31.566925048828125,1.740439534187317,13.538357734680176,3.7074227333068848,4.629664897918701,9.237235069274902,11.84298324584961,15.012295722961426,1.1594927310943604,8.555508613586426,1.1848359107971191,48.57115936279297,59.66280746459961,129.24856567382812,56.43330001831055,23.485309600830078,37.98982620239258,20.128520965576172,37.023380279541016,14.066727638244629,91.3536376953125,10.518178939819336,7.522304534912109,12.580245971679688,4.870637893676758,2.4200422763824463,46.05647277832031,29.889623641967773
2000-02-09,9.928535461425781,16.696998596191406,179.50379943847656,56.92354202270508,5.740614891052246,5.167367458343506,2.7397260665893555,9.239140510559082,22.9477596282959,14.46941089630127,13.895284652709961,17.343978881835938,28.47543716430664,33.105899810791016,1.7754485607147217,13.200881958007812,3.5873968601226807,4.607827186584473,9.370600700378418,11.945667266845703,14.752994537353516,1.1402474641799927,8.591449737548828,1.2063785791397095,46.83393859863281,57.2523078918457,131.99781799316406,58.01950454711914,23.75067901611328,40.2347526550293,19.80022621154785,38.032501220703125,13.895858764648438,95.94823455810547,11.001975059509277,7.820008277893066,12.580245971679688,4.735342025756836,2.4472265243530273,47.86190414428711,29.7546443939209
