Date,0
2000-01-04,-1.976346414951242
2000-01-05,0.605707887147762
2000-01-06,0.6533549250544705
2000-01-07,1.862346970304921
2000-01-10,0.41328432390181974
2000-01-11,-0.8105659799805005
2000-01-12,-0.18037991974609682
2000-01-13,1.0670166831724879
2000-01-14,0.1665154612214059
2000-01-18,-0.594743193518679
2000-01-19,0.0242836179746719
2000-01-20,-0.8363369820687857
2000-01-21,-0.10078408890208958
2000-01-24,-1.3363445214154743
2000-01-25,-0.5340101609804774
2000-01-26,0.44687940054729575
2000-01-27,-0.34837339071658874
2000-01-28,-1.6035796344829625
2000-01-31,0.6836258819106056
2000-02-01,0.3695020387832369
2000-02-02,-0.1005011321314541
2000-02-03,0.7680188081536377
2000-02-04,-0.3748349573907815
2000-02-07,-0.282400272006761
2000-02-08,0.1598669637446821
2000-02-09,-1.2569639777710826
2000-02-10,-0.5722093987432416
2000-02-11,-1.2475609919797561
2000-02-14,0.15320376985825135
2000-02-15,0.720891571554317
2000-02-16,-0.3332023050293008
2000-02-17,0.09050444327412635
2000-02-18,-1.7244950105773516
2000-02-22,0.19485392409001026
2000-02-23,-0.11961156238677274
2000-02-24,-1.0541895652064437
2000-02-25,-0.8871724609002805
2000-02-28,0.7910539047377959
2000-02-29,0.8873900271217389
2000-03-01,0.21638938122449977
2000-03-02,-0.4154808337784599
2000-03-03,1.0449242196587216
2000-03-06,-1.030288250904328
2000-03-07,-1.8046387149882623
2000-03-08,0.2294118345681032
2000-03-09,1.2098771452897361
2000-03-10,-0.29247905383793105
2000-03-13,-0.44562842788161944
2000-03-14,-0.9786458666647309
2000-03-15,2.9400147623390307
2000-03-16,4.55492068491972
2000-03-17,-0.8559631466546844
2000-03-20,-0.6377282619432505
2000-03-21,1.2487305944739615
2000-03-22,0.02185349275623072
2000-03-23,0.9156162828546092
2000-03-24,-0.005637206139184508
2000-03-27,-0.5943265779915712
2000-03-28,-0.3356953744542387
2000-03-29,0.26140834798230067
2000-03-30,0.5883543743317999
2000-03-31,1.0768227976186229
2000-04-03,-0.016398685635665294
2000-04-04,-0.22257681355837117
2000-04-05,0.08587530946035812
2000-04-06,0.6767918934973259
2000-04-07,-0.010675937019228827
2000-04-10,-0.38432339514738967
2000-04-11,0.4348677049665036
2000-04-12,0.03926967231093022
2000-04-13,-0.5582137405814678
2000-04-14,-3.949720877627127
2000-04-17,0.8669448997059245
2000-04-18,1.4081228697422743
2000-04-19,-0.39166241708201327
2000-04-20,0.7026438962247363
2000-04-24,0.3726937732109799
2000-04-25,2.1664250235112013
2000-04-26,-0.6607156833520802
2000-04-27,-0.0923883288726076
2000-04-28,0.07999607554438402
2000-05-01,0.8599991579989277
2000-05-02,-0.7574790818394695
2000-05-03,-1.4626484888999847
2000-05-04,0.6161366630874702
2000-05-05,0.7936608567847371
2000-05-08,-0.10627282563586286
2000-05-09,-0.3274270308912527
2000-05-10,-1.0891982461771057
2000-05-11,1.6086059532445882
2000-05-12,0.0375787794589436
2000-05-15,1.2628323895370916
2000-05-16,0.5627543613730255
2000-05-17,-1.013231896205559
2000-05-18,-0.1944510702186355
2000-05-19,-1.050409104413596
2000-05-22,-0.0758327400653536
2000-05-23,-0.5667160166426838
2000-05-24,0.8255512614711948
2000-05-25,-1.1558816746195535
2000-05-26,-0.22801021254465345
2000-05-30,1.7020491496324033
2000-05-31,-0.2345137991122862
2000-06-01,1.1610184558405574
2000-06-02,1.0950786994534871
2000-06-05,-0.8767657652286283
2000-06-06,-0.4624662848532875
2000-06-07,0.23579393040429084
2000-06-08,-0.7600379739441412
2000-06-09,0.11772204256701346
2000-06-12,-0.667555698302366
2000-06-13,0.6016765053974873
2000-06-14,0.06984392254637833
2000-06-15,0.08334842330087061
2000-06-16,-0.722752887701801
2000-06-19,0.10670740392655871
2000-06-20,-0.7532708865165567
2000-06-21,-0.14333587763495764
2000-06-22,-0.8045832584781987
2000-06-23,-0.4059392384933417
2000-06-26,0.6088829112323172
2000-06-27,-0.00863254625889055
2000-06-28,0.6434266662438466
2000-06-29,-0.4691755961986222
2000-06-30,-0.9183866344657086
2000-07-03,1.3946378187094535
2000-07-05,-0.49184579314074195
2000-07-06,0.41534918151719874
2000-07-07,0.7901264180565288
2000-07-10,0.22807065883497465
2000-07-11,0.5048033230757909
2000-07-12,0.456443102138834
2000-07-13,-0.22246503396182168
2000-07-14,0.2731862733688438
2000-07-17,-0.09937448797093322
2000-07-18,-0.43964067334948426
2000-07-19,-0.5596053473162722
2000-07-20,0.513687831279122
2000-07-21,-0.8435371075805388
2000-07-24,-0.3996824271651896
2000-07-25,0.16343275902944554
2000-07-26,-0.33784725038718555
2000-07-27,0.07003693521262645
2000-07-28,-0.7851609506683189
2000-07-31,0.586610891033244
2000-08-01,0.7646609646467855
2000-08-02,0.3148261525981791
2000-08-03,0.3029037436919571
2000-08-04,0.4650337984582363
2000-08-07,0.7340108061532185
2000-08-08,0.36748043367388233
2000-08-09,-0.4137973379885291
2000-08-10,-0.3144254145899399
2000-08-11,1.0043098849891505
2000-08-14,0.6323118558310586
2000-08-15,-0.6556371140481602
2000-08-16,-0.08254269386557397
2000-08-17,0.4148466301700485
2000-08-18,-0.24474505355935802
2000-08-21,0.11480813389788773
2000-08-22,0.040579588239941
2000-08-23,-0.16279898740889442
2000-08-24,0.006001172713528547
2000-08-25,-0.012971068605230038
2000-08-28,-0.006806575764151373
2000-08-29,-0.03359050617436797
2000-08-30,0.0731201400567297
2000-08-31,0.4322127265148569
2000-09-01,0.20786713340524365
2000-09-05,0.12524477504942386
